=== PRDCT-13433 Windows lab host — at1 PRE-FIX: vBase (frozen buggy base) no-force skip-path run (canonical capture; PATH incl. openclaw so the real agent detection + ingest fire) ===
captured_at: 2026-09-03T19:07:46Z  instance: i-0776d26f4e79a657d (3.227.234.67)  binary: C:\onyx\onyx-scanner-vbase.exe sha256=b65df816ad0de288da356610a103114a6544291addcf84d1725c90c4383d6dd7
note: a prior identical vBase no-force run (60-windows-02 first capture, 19:07Z) already took the skip path; this run is the same idempotent skip path with agent detection live.
HOST: EC2AMAZ-I43CDS0  USER: administrator
OS:  Microsoft Windows [Version 10.0.20348.5499]
onyx-scanner version 0.0.2-vbase-6965aa72
2026-09-03T19:07:47.8213262Z	INFO	Scanner starting	{"version": "0.0.2-vbase-6965aa72", "environment": "dev", "command": "onyx-scanner install openclaw", "trigger_method": "", "invocation_source": "", "executable": "C:\\onyx\\onyx-scanner-vbase.exe", "pid": 1880, "ppid": 604, "username": "EC2AMAZ-I43CDS0\\Administrator", "user_id": "S-1-5-21-2999353483-4220551370-3572615367-500", "group_id": "S-1-5-21-2999353483-4220551370-3572615367-513", "euid": -1, "home_dir": "C:\\Users\\Administrator", "hostname": "EC2AMAZ-I43CDS0", "os": "windows", "platform": "Microsoft Windows Server 2022 Datacenter", "platform_family": "Server", "os_version": "10.0.20348.5499 Build 20348.5499", "kernel_version": "10.0.20348.5499 Build 20348.5499", "kernel_arch": "x86_64", "architecture": "amd64", "go_version": "go1.25.8", "working_dir": "C:\\Users\\Administrator"}
2026-09-03T19:07:48.2687062Z	INFO	email_source_resolved	{"event": "email_source_resolved", "outcome": "not_found", "candidate_count": 0, "email_sources": [], "platform": "windows", "target_home_tail": "Administrator", "cycle_id": "021822b9-207c-400a-a426-18936c77ef40", "scan_run_id": "021822b9-207c-400a-a426-18936c77ef40", "target_index": 0, "total_targets": 1}
2026-09-03T19:07:48.2688162Z	INFO	email_candidates_resolved	{"event": "email_candidates_resolved", "outcome": "not_found", "candidate_count": 0, "email_sources": [], "platform": "windows", "target_home_tail": "Administrator", "cycle_id": "021822b9-207c-400a-a426-18936c77ef40", "scan_run_id": "021822b9-207c-400a-a426-18936c77ef40", "target_index": 0, "total_targets": 1}
2026-09-03T19:07:48.2688162Z	INFO	app_identity_resolved	{"event": "app_identity_resolved", "outcome": "not_found", "candidate_count": 0, "email_sources": [], "browsers_read": [], "platform": "windows", "target_home_tail": "Administrator", "cycle_id": "021822b9-207c-400a-a426-18936c77ef40", "scan_run_id": "021822b9-207c-400a-a426-18936c77ef40", "target_index": 0, "total_targets": 1}
2026-09-03T19:07:48.2694002Z	DEBUG	Step start: scan user	{"username": "Administrator", "home_dir": "C:\\Users\\Administrator", "scan_run_id": "021822b9-207c-400a-a426-18936c77ef40"}
2026-09-03T19:07:48.2694002Z	DEBUG	Scanning agents for user	{"username": "Administrator", "home_dir": "C:\\Users\\Administrator"}
2026-09-03T19:07:48.2694002Z	DEBUG	Phase 1 start: scan static/desktop agents	{"username": "Administrator", "detectors_count": 49}
2026-09-03T19:07:48.3201402Z	DEBUG	MCP config path missing	{"detector": "cursor", "username": "Administrator", "path": "C:\\Users\\Administrator\\.cursor\\mcp.json"}
2026-09-03T19:07:48.324232Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "cursor", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:48.324232Z	DEBUG	Detector scanned	{"detector": "cursor", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.cursor\\mcp.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 4}
2026-09-03T19:07:48.3758582Z	DEBUG	MCP config path missing	{"detector": "claude", "username": "Administrator", "path": "C:\\Users\\Administrator\\AppData\\Roaming\\Claude\\claude_desktop_config.json"}
2026-09-03T19:07:48.3758582Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "claude", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:48.3765191Z	DEBUG	Detector scanned	{"detector": "claude", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\AppData\\Roaming\\Claude\\claude_desktop_config.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:48.4271022Z	DEBUG	MCP config path missing	{"detector": "claude-cowork", "username": "Administrator", "path": "C:\\Users\\Administrator\\AppData\\Roaming\\Claude\\claude_desktop_config.json"}
2026-09-03T19:07:48.4271022Z	DEBUG	Detector scanned	{"detector": "claude-cowork", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\AppData\\Roaming\\Claude\\claude_desktop_config.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:48.4783036Z	DEBUG	MCP config path missing	{"detector": "copilot", "username": "Administrator", "path": "C:\\Users\\Administrator\\AppData\\Roaming\\Code\\User\\mcp.json"}
2026-09-03T19:07:48.4894697Z	DEBUG	Detector scanned	{"detector": "copilot", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\AppData\\Roaming\\Code\\User\\mcp.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 11}
2026-09-03T19:07:48.5401208Z	DEBUG	MCP config path missing	{"detector": "copilot-cli", "username": "Administrator", "path": "C:\\Users\\Administrator\\.copilot\\mcp-config.json"}
2026-09-03T19:07:48.5452291Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "copilot-cli", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:48.5452291Z	DEBUG	Detector scanned	{"detector": "copilot-cli", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.copilot\\mcp-config.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 5}
2026-09-03T19:07:48.6004347Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "code-puppy", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:48.6004347Z	DEBUG	Detector scanned	{"detector": "code-puppy", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 4}
2026-09-03T19:07:48.6557646Z	DEBUG	MCP config path missing	{"detector": "snowflake_coco", "username": "Administrator", "path": "C:\\Users\\Administrator\\.snowflake\\cortex\\mcp.json"}
2026-09-03T19:07:48.6557646Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "snowflake_coco", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:48.6557646Z	DEBUG	Detector scanned	{"detector": "snowflake_coco", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.snowflake\\cortex\\mcp.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:48.710169Z	DEBUG	MCP config path missing	{"detector": "wibey", "username": "Administrator", "path": "C:\\Users\\Administrator\\.wibey\\.mcp.json"}
2026-09-03T19:07:48.710169Z	DEBUG	MCP config path missing	{"detector": "wibey", "username": "Administrator", "path": "C:\\Users\\Administrator\\.wibey\\wibey-vscode\\mcp.json"}
2026-09-03T19:07:48.710169Z	DEBUG	MCP config path missing	{"detector": "wibey", "username": "Administrator", "path": "C:\\Users\\Administrator\\.wibey\\wibey-jetbrains\\mcp.json"}
2026-09-03T19:07:48.710169Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "wibey", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:48.710169Z	DEBUG	Detector scanned	{"detector": "wibey", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.wibey\\.mcp.json", "C:\\Users\\Administrator\\.wibey\\wibey-vscode\\mcp.json", "C:\\Users\\Administrator\\.wibey\\wibey-jetbrains\\mcp.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:48.7621148Z	DEBUG	MCP config path missing	{"detector": "windsurf", "username": "Administrator", "path": "C:\\Users\\Administrator\\.codeium\\windsurf\\mcp_config.json"}
2026-09-03T19:07:48.7621148Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "windsurf", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:48.7621148Z	DEBUG	Detector scanned	{"detector": "windsurf", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.codeium\\windsurf\\mcp_config.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:48.818354Z	DEBUG	MCP config path missing	{"detector": "junie", "username": "Administrator", "path": "C:\\Users\\Administrator\\.junie\\mcp\\mcp.json"}
2026-09-03T19:07:48.8784675Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "junie", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:48.8784675Z	DEBUG	Detector scanned	{"detector": "junie", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.junie\\mcp\\mcp.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 60}
2026-09-03T19:07:48.9294773Z	DEBUG	MCP config path missing	{"detector": "gemini_cli", "username": "Administrator", "path": "C:\\Users\\Administrator\\.gemini\\settings.json"}
2026-09-03T19:07:48.9318123Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "gemini_cli", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:48.9318123Z	DEBUG	Detector scanned	{"detector": "gemini_cli", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.gemini\\settings.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 2}
2026-09-03T19:07:48.9851386Z	DEBUG	MCP config path missing	{"detector": "opencode", "username": "Administrator", "path": "C:\\Users\\Administrator\\AppData\\Roaming\\opencode\\opencode.json"}
2026-09-03T19:07:48.9851386Z	DEBUG	MCP config path missing	{"detector": "opencode", "username": "Administrator", "path": "C:\\Users\\Administrator\\AppData\\Roaming\\opencode\\opencode.jsonc"}
2026-09-03T19:07:48.9851386Z	DEBUG	MCP config path missing	{"detector": "opencode", "username": "Administrator", "path": "C:\\Users\\Administrator\\.config\\opencode\\opencode.json"}
2026-09-03T19:07:48.9857365Z	DEBUG	MCP config path missing	{"detector": "opencode", "username": "Administrator", "path": "C:\\Users\\Administrator\\.config\\opencode\\opencode.jsonc"}
2026-09-03T19:07:48.9857365Z	DEBUG	MCP config path missing	{"detector": "opencode", "username": "Administrator", "path": "C:\\ProgramData\\opencode\\opencode.json"}
2026-09-03T19:07:48.9857365Z	DEBUG	MCP config path missing	{"detector": "opencode", "username": "Administrator", "path": "C:\\ProgramData\\opencode\\opencode.jsonc"}
2026-09-03T19:07:48.9898767Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "opencode", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:48.9903955Z	DEBUG	Detector scanned	{"detector": "opencode", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\AppData\\Roaming\\opencode\\opencode.json", "C:\\Users\\Administrator\\AppData\\Roaming\\opencode\\opencode.jsonc", "C:\\Users\\Administrator\\.config\\opencode\\opencode.json", "C:\\Users\\Administrator\\.config\\opencode\\opencode.jsonc", "C:\\ProgramData\\opencode\\opencode.json", "C:\\ProgramData\\opencode\\opencode.jsonc"], "instances": [], "mcp_servers_total": 0, "duration_ms": 5}
2026-09-03T19:07:49.1030667Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "jetbrains-ide", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:49.1030667Z	DEBUG	Detector scanned	{"detector": "jetbrains-ide", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 62}
2026-09-03T19:07:49.1537302Z	DEBUG	MCP config path missing	{"detector": "jetbrains-copilot", "username": "Administrator", "path": "C:\\Users\\Administrator\\AppData\\Local\\github-copilot\\intellij\\mcp.json"}
2026-09-03T19:07:49.2141999Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "jetbrains-copilot", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:49.2141999Z	DEBUG	Detector scanned	{"detector": "jetbrains-copilot", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\AppData\\Local\\github-copilot\\intellij\\mcp.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 60}
2026-09-03T19:07:49.2654643Z	DEBUG	MCP config path missing	{"detector": "amp", "username": "Administrator", "path": "C:\\Users\\Administrator\\AppData\\Roaming\\amp\\settings.json"}
2026-09-03T19:07:49.2696069Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "amp", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:49.2696069Z	DEBUG	Detector scanned	{"detector": "amp", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\AppData\\Roaming\\amp\\settings.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 4}
2026-09-03T19:07:49.3203439Z	DEBUG	MCP config path missing	{"detector": "vscode-amp", "username": "Administrator", "path": "C:\\Users\\Administrator\\AppData\\Roaming\\Code\\User\\settings.json"}
2026-09-03T19:07:49.3209647Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "vscode-amp", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:49.3209647Z	DEBUG	Detector scanned	{"detector": "vscode-amp", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\AppData\\Roaming\\Code\\User\\settings.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:49.3816641Z	DEBUG	MCP config path missing	{"detector": "vscode-continue", "username": "Administrator", "path": "C:\\Users\\Administrator\\.continue\\config.yaml"}
2026-09-03T19:07:49.3816641Z	DEBUG	MCP config path missing	{"detector": "vscode-continue", "username": "Administrator", "path": "C:\\Users\\Administrator\\.continue\\config.json"}
2026-09-03T19:07:49.3955889Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "vscode-continue", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:49.3955889Z	DEBUG	Detector scanned	{"detector": "vscode-continue", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.continue\\config.yaml", "C:\\Users\\Administrator\\.continue\\config.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 13}
2026-09-03T19:07:49.4462148Z	DEBUG	MCP config path missing	{"detector": "crush", "username": "Administrator", "path": "C:\\Users\\Administrator\\AppData\\Roaming\\crush\\crush.json"}
2026-09-03T19:07:49.4516469Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "crush", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:49.4516469Z	DEBUG	Detector scanned	{"detector": "crush", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\AppData\\Roaming\\crush\\crush.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 5}
2026-09-03T19:07:49.5022334Z	DEBUG	MCP config path exists	{"detector": "openclaw", "username": "Administrator", "path": "C:\\Users\\Administrator\\.openclaw\\openclaw.json"}
2026-09-03T19:07:49.5022334Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "openclaw", "detected": true, "evidence_type": "binary_on_path", "evidence_path": "C:\\node24\\openclaw.cmd", "username": "Administrator"}
2026-09-03T19:07:52.6225073Z	DEBUG	Detector scanned	{"detector": "openclaw", "username": "Administrator", "outcome": "config_parsed", "paths_checked": ["C:\\Users\\Administrator\\.openclaw\\openclaw.json"], "instances": [{"path":"C:\\Users\\Administrator\\.openclaw\\openclaw.json","config_exists":true,"mcp_servers":0}], "mcp_servers_total": 0, "duration_ms": 3120}
2026-09-03T19:07:52.6733709Z	DEBUG	MCP config path missing	{"detector": "kiro", "username": "Administrator", "path": "C:\\Users\\Administrator\\.kiro\\settings\\mcp.json"}
2026-09-03T19:07:52.6781003Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "kiro", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:52.6781003Z	DEBUG	Detector scanned	{"detector": "kiro", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.kiro\\settings\\mcp.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 4}
2026-09-03T19:07:52.729573Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "chatgpt", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:52.729573Z	DEBUG	Detector scanned	{"detector": "chatgpt", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:52.7807577Z	DEBUG	Detector scanned	{"detector": "notion", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:52.8319448Z	DEBUG	Detector scanned	{"detector": "perplexity", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:52.8827755Z	DEBUG	Detector scanned	{"detector": "superhuman", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:52.9336362Z	DEBUG	Detector scanned	{"detector": "replit", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:52.9840924Z	DEBUG	Detector scanned	{"detector": "granola", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.0341519Z	DEBUG	Detector scanned	{"detector": "superwhisper", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.0849641Z	DEBUG	Detector scanned	{"detector": "clickup-brain", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.1357187Z	DEBUG	Detector scanned	{"detector": "genspark", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.1864384Z	DEBUG	Detector scanned	{"detector": "postman", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.2371586Z	DEBUG	Detector scanned	{"detector": "krisp", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.2879383Z	DEBUG	Detector scanned	{"detector": "scribe", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.3384144Z	DEBUG	Detector scanned	{"detector": "manus", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.3889786Z	DEBUG	Detector scanned	{"detector": "zoom", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.4398035Z	DEBUG	Detector scanned	{"detector": "figma", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.4905582Z	DEBUG	Detector scanned	{"detector": "gemini_desktop", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.5409193Z	DEBUG	Detector scanned	{"detector": "box_drive", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.5914993Z	DEBUG	Detector scanned	{"detector": "tableau", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.6422908Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "microsoft_copilot", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:53.6422908Z	DEBUG	Detector scanned	{"detector": "microsoft_copilot", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.6943364Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "github_copilot", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:53.6943364Z	DEBUG	Detector scanned	{"detector": "github_copilot", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.7444834Z	DEBUG	Detector scanned	{"detector": "onyx-browser-extension", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.7957215Z	DEBUG	MCP config path missing	{"detector": "microsoft_scout", "username": "Administrator", "path": "C:\\Users\\Administrator\\.copilot\\mcp-config.json"}
2026-09-03T19:07:53.7963173Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "microsoft_scout", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:53.7963173Z	DEBUG	Detector scanned	{"detector": "microsoft_scout", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.copilot\\mcp-config.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
2026-09-03T19:07:53.8497066Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "ollama", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:53.8497066Z	DEBUG	Detector scanned	{"detector": "ollama", "username": "Administrator", "outcome": "not_installed", "paths_checked": [], "instances": [], "mcp_servers_total": 0, "duration_ms": 3}
2026-09-03T19:07:53.9011074Z	DEBUG	MCP config path missing	{"detector": "antigravity_desktop", "username": "Administrator", "path": "C:\\Users\\Administrator\\.gemini\\config\\mcp_config.json"}
2026-09-03T19:07:53.9017188Z	INFO	agent_detection	{"event": "agent_detection", "platform": "windows", "agent": "antigravity_desktop", "detected": false, "evidence_type": "none", "evidence_path": "", "username": "Administrator"}
2026-09-03T19:07:53.9017188Z	DEBUG	Detector scanned	{"detector": "antigravity_desktop", "username": "Administrator", "outcome": "not_installed", "paths_checked": ["C:\\Users\\Administrator\\.gemini\\config\\mcp_config.json"], "instances": [], "mcp_servers_total": 0, "duration_ms": 0}
